date,side,entry_time_ny,entry,stop,target,stop_dist,tp_dist,outcome,exit,pnl_pts,R,bars_held,mins_held,mae_pts,mfe_pts,range_w,bo_vol,vol_trail_rel,vol_pm_rel,vol_z,pm_avg_vol,dow,dt,usd,year,month,week,week_start
2026-05-12,SHORT,2026-05-12 10:00:00-04:00,49419.0,49494.0,49156.5,75,262.5,SL,49494.0,-75.0,-1.0,19,95,-76.0,77.0,118.0,926,1.496,0.975,1.263,949.3,1,2026-05-12,-100.0,2026,2026-05,2026-W20,2026-05-11
2026-05-14,SHORT,2026-05-14 10:00:00-04:00,49958.0,50033.0,49695.5,75,262.5,SL,50033.0,-75.0,-1.0,11,55,-128.0,89.0,105.0,906,1.607,0.948,1.301,955.7,3,2026-05-14,-100.0,2026,2026-05,2026-W20,2026-05-11
2026-05-18,LONG,2026-05-18 10:00:00-04:00,49654.0,49579.0,49916.5,75,262.5,SL,49579.0,-75.0,-1.0,7,35,-93.0,68.0,281.0,936,1.284,0.96,1.028,974.7,0,2026-05-18,-100.0,2026,2026-05,2026-W21,2026-05-18
2026-05-20,SHORT,2026-05-20 10:00:00-04:00,49347.0,49422.0,49084.5,75,262.5,SL,49422.0,-75.0,-1.0,3,15,-265.0,77.0,159.0,898,1.491,0.926,1.166,970.0,2,2026-05-20,-100.0,2026,2026-05,2026-W21,2026-05-18
2026-05-21,LONG,2026-05-21 10:00:00-04:00,50029.0,49954.0,50291.5,75,262.5,SL,49954.0,-75.0,-1.0,8,40,-92.0,64.6,123.0,980,1.37,0.997,1.414,983.3,3,2026-05-21,-100.0,2026,2026-05,2026-W21,2026-05-18
2026-05-25,SHORT,2026-05-25 12:50:00-04:00,51056.0,51131.0,50793.5,75,262.5,TIMEOUT,51096.0,-40.0,-0.533,1,5,-42.0,2.0,77.5,376,1.405,1.157,0.717,325.0,0,2026-05-25,-53.3,2026,2026-05,2026-W22,2026-05-25
2026-05-26,SHORT,2026-05-26 10:00:00-04:00,50700.0,50775.0,50437.5,75,262.5,TP,50437.5,262.5,3.5,33,165,-28.0,267.0,163.5,892,1.8,0.967,1.341,922.0,1,2026-05-26,350.0,2026,2026-05,2026-W22,2026-05-25
2026-05-27,LONG,2026-05-27 10:00:00-04:00,50726.0,50651.0,50988.5,75,262.5,SL,50651.0,-75.0,-1.0,20,100,-80.0,129.0,191.0,912,1.36,0.954,1.074,956.0,2,2026-05-27,-100.0,2026,2026-05,2026-W22,2026-05-25
2026-05-28,SHORT,2026-05-28 10:00:00-04:00,50488.0,50563.0,50225.5,75,262.5,SL,50563.0,-75.0,-1.0,2,10,-330.0,19.0,116.0,842,1.487,0.921,1.139,914.0,3,2026-05-28,-100.0,2026,2026-05,2026-W22,2026-05-25
2026-05-29,LONG,2026-05-29 10:10:00-04:00,50913.0,50838.0,51175.5,75,262.5,TIMEOUT,51059.0,146.0,1.947,70,350,-49.0,199.0,110.0,790,1.396,0.873,0.814,905.3,4,2026-05-29,194.7,2026,2026-05,2026-W22,2026-05-25
2026-06-02,LONG,2026-06-02 10:00:00-04:00,50981.0,50906.0,51243.5,75,262.5,TP,51243.5,262.5,3.5,13,65,-52.0,287.0,113.0,920,1.667,0.97,1.333,948.7,1,2026-06-02,350.0,2026,2026-06,2026-W23,2026-06-01
2026-06-03,SHORT,2026-06-03 10:00:00-04:00,51035.0,51110.0,50772.5,75,262.5,TP,50772.5,262.5,3.5,71,355,-32.0,274.0,184.5,884,1.569,0.931,1.218,949.3,2,2026-06-03,350.0,2026,2026-06,2026-W23,2026-06-01
2026-06-04,LONG,2026-06-04 10:00:00-04:00,51492.0,51417.0,51754.5,75,262.5,SL,51417.0,-75.0,-1.0,6,30,-76.0,53.0,171.0,904,1.455,0.96,1.24,941.3,3,2026-06-04,-100.0,2026,2026-06,2026-W23,2026-06-01
2026-06-05,SHORT,2026-06-05 10:00:00-04:00,51534.0,51609.0,51271.5,75,262.5,TP,51271.5,262.5,3.5,25,125,-31.0,307.0,133.0,968,1.355,1.005,1.318,963.3,4,2026-06-05,350.0,2026,2026-06,2026-W23,2026-06-01
2026-06-09,LONG,2026-06-09 10:00:00-04:00,51192.0,51117.0,51454.5,75,262.5,SL,51117.0,-75.0,-1.0,2,10,-103.0,80.0,202.0,958,1.528,0.997,1.408,961.0,1,2026-06-09,-100.0,2026,2026-06,2026-W24,2026-06-08
2026-06-16,LONG,2026-06-16 10:00:00-04:00,52060.0,51985.0,52322.5,75,262.5,TIMEOUT,52113.0,53.0,0.707,72,360,-24.0,229.0,168.0,924,1.613,0.971,1.374,952.0,1,2026-06-16,70.7,2026,2026-06,2026-W25,2026-06-15
2026-06-17,LONG,2026-06-17 10:00:00-04:00,52338.0,52263.0,52600.5,75,262.5,SL,52263.0,-75.0,-1.0,7,35,-77.0,52.6,53.0,906,1.723,1.015,1.511,892.7,2,2026-06-17,-100.0,2026,2026-06,2026-W25,2026-06-15
2026-06-22,LONG,2026-06-22 10:00:00-04:00,51930.0,51855.0,52192.5,75,262.5,SL,51855.0,-75.0,-1.0,4,20,-76.0,59.0,92.0,912,1.461,0.946,1.178,963.7,0,2026-06-22,-100.0,2026,2026-06,2026-W26,2026-06-22
2026-06-23,LONG,2026-06-23 10:00:00-04:00,51699.0,51624.0,51961.5,75,262.5,TP,51961.5,262.5,3.5,40,200,-9.0,275.0,135.0,950,1.367,0.958,1.258,992.0,1,2026-06-23,350.0,2026,2026-06,2026-W26,2026-06-22
2026-06-24,LONG,2026-06-24 10:05:00-04:00,51894.0,51819.0,52156.5,75,262.5,TP,52156.5,262.5,3.5,10,50,-34.0,314.0,240.0,952,1.401,0.956,1.139,996.0,2,2026-06-24,350.0,2026,2026-06,2026-W26,2026-06-22
2026-06-25,LONG,2026-06-25 10:00:00-04:00,52381.0,52306.0,52643.5,75,262.5,TP,52643.5,262.5,3.5,3,15,0.0,318.0,251.0,1032,1.446,1.005,1.352,1027.3,3,2026-06-25,350.0,2026,2026-06,2026-W26,2026-06-22
2026-06-29,LONG,2026-06-29 10:00:00-04:00,52284.0,52209.0,52546.5,75,262.5,SL,52209.0,-75.0,-1.0,1,5,-83.0,18.0,139.0,1032,1.603,1.023,1.556,1008.3,0,2026-06-29,-100.0,2026,2026-06,2026-W27,2026-06-29
2026-07-01,LONG,2026-07-01 10:00:00-04:00,52383.0,52308.0,52645.5,75,262.5,TP,52645.5,262.5,3.5,20,100,-5.0,300.0,147.0,938,1.345,0.983,1.222,954.0,2,2026-07-01,350.0,2026,2026-07,2026-W27,2026-06-29
2026-07-03,LONG,2026-07-03 10:05:00-04:00,52876.0,52801.0,53138.5,75,262.5,TIMEOUT,52899.0,23.0,0.307,34,170,-9.0,110.0,50.0,402,1.524,0.919,1.038,437.3,4,2026-07-03,30.7,2026,2026-07,2026-W27,2026-06-29
